0.00617375,-0.0289389,0.3226,-0.0958525,-0.072372,0.288554,-0.215327,-0.0691592,0.211247,-0.255718,-0.0736831,0.188968,-0.0486826,-0.140826,0.00804948,-0.126084,-0.163447,0.0547838,-0.248598,-0.115016,0.0707334,-0.309332,-0.0835913,0.0735295,-0.0678323,-0.152153,-0.258257,-0.165534,-0.189364,-0.170193,-0.303104,-0.137006,-0.101286,-0.346863,-0.131393,-0.0735855,-0.0162771,0.0505984,0.349542,-0.119496,0.0786493,0.304272,-0.228222,0.0579531,0.214776,-0.259952,0.0562848,0.19229,-0.058106,0.145887,0.0141442,-0.136615,0.160988,0.0620525,-0.255703,0.103833,0.0758882,-0.314463,0.0683399,0.0773537,-0.0687424,0.158463,-0.232455,-0.172452,0.189156,-0.148886,-0.3108,0.12954,-0.0914027,-0.355388,0.120847,-0.0672327,-0.458524,-0.00988984,-0.0311997,-0.350427,-0.0134433,0.254683,-0.251732,-0.0143274,0.42197,
0.00617375,-0.0289389,0.3226,-0.0958525,-0.072372,0.288554,-0.215327,-0.0691592,0.211247,-0.255718,-0.0736831,0.188968,-0.0486826,-0.140826,0.00804948,-0.126084,-0.163447,0.0547838,-0.248598,-0.115016,0.0707334,-0.309332,-0.0835913,0.0735295,-0.0678323,-0.152153,-0.258257,-0.165534,-0.189364,-0.170193,-0.303104,-0.137006,-0.101286,-0.346863,-0.131393,-0.0735855,-0.0162771,0.0505984,0.349542,-0.119496,0.0786493,0.304272,-0.228222,0.0579531,0.214776,-0.259952,0.0562848,0.19229,-0.058106,0.145887,0.0141442,-0.136615,0.160988,0.0620525,-0.255703,0.103833,0.0758882,-0.314463,0.0683399,0.0773537,-0.0687424,0.158463,-0.232455,-0.172452,0.189156,-0.148886,-0.3108,0.12954,-0.0914027,-0.355388,0.120847,-0.0672327,-0.458524,-0.00988984,-0.0311997,-0.350427,-0.0134433,0.254683,-0.251732,-0.0143274,0.42197,
-0.00384196,-0.0398935,0.365282,-0.0990377,-0.0390617,0.298896,-0.178088,0.00978594,0.190425,-0.198203,0.0188746,0.166487,-0.0386448,-0.094666,0.0478702,-0.124673,-0.0989439,0.0835125,-0.215034,-0.0260836,0.0672924,-0.247935,0.018688,0.0487244,-0.0119557,-0.126008,-0.232267,-0.127003,-0.132204,-0.158807,-0.251373,-0.0429671,-0.116109,-0.292213,-0.024301,-0.0980115,-0.0271473,0.124072,0.402283,-0.0884345,0.163843,0.312005,-0.152504,0.147961,0.186158,-0.163615,0.144288,0.163846,0.0110664,0.16839,0.0528248,-0.0615261,0.216216,0.0860193,-0.167171,0.192906,0.0666758,-0.207866,0.165285,0.0456455,-0.0413947,0.0557279,-0.107658,-0.0941853,0.178269,-0.0775292,-0.195045,0.21451,-0.0954059,-0.225208,0.219073,-0.103137,-0.364053,0.127068,-0.0671654,-0.273188,0.108217,0.224144,-0.18593,0.0878485,0.396475,
-0.00384196,-0.0398935,0.365282,-0.0990377,-0.0390617,0.298896,-0.178088,0.00978594,0.190425,-0.198203,0.0188746,0.166487,-0.0386448,-0.094666,0.0478702,-0.124673,-0.0989439,0.0835125,-0.215034,-0.0260836,0.0672924,-0.247935,0.018688,0.0487244,-0.0119557,-0.126008,-0.232267,-0.127003,-0.132204,-0.158807,-0.251373,-0.0429671,-0.116109,-0.292213,-0.024301,-0.0980115,-0.0271473,0.124072,0.402283,-0.0884345,0.163843,0.312005,-0.152504,0.147961,0.186158,-0.163615,0.144288,0.163846,0.0110664,0.16839,0.0528248,-0.0615261,0.216216,0.0860193,-0.167171,0.192906,0.0666758,-0.207866,0.165285,0.0456455,-0.0413947,0.0557279,-0.107658,-0.0941853,0.178269,-0.0775292,-0.195045,0.21451,-0.0954059,-0.225208,0.219073,-0.103137,-0.364053,0.127068,-0.0671654,-0.273188,0.108217,0.224144,-0.18593,0.0878485,0.396475,
-0.0357923,0.00106579,0.371944,-0.109109,0.030956,0.286994,-0.143937,0.0978311,0.164169,-0.15221,0.110346,0.140277,-0.0555547,0.0469963,0.0607944,-0.143583,0.0368111,0.0896797,-0.193417,0.0917839,0.0546681,-0.195242,0.131225,0.0217325,-0.00651888,-0.0759785,-0.235491,-0.123785,-0.0443367,-0.172974,-0.214881,0.0799643,-0.141079,-0.247937,0.111002,-0.12713,-0.0806034,0.0560483,0.215957,-0.0618742,0.170518,0.209887,-0.0680044,0.22089,0.160319,-0.0745786,0.214716,0.14253,-0.0504941,0.163553,0.057627,-0.0445675,0.249479,0.0932376,-0.0793365,0.271928,0.0600415,-0.104499,0.253221,0.024363,-0.0903945,0.123843,-0.122864,-0.0496118,0.249531,-0.0879315,-0.0802057,0.306253,-0.109808,-0.0972759,0.313542,-0.122762,-0.26089,0.277278,-0.0923536,-0.191443,0.219313,0.199662,-0.122445,0.164281,0.372671,
-0.0424485,0.00413462,0.37651,-0.113372,0.0329168,0.289178,-0.145129,0.0982368,0.164387,-0.152412,0.11022,0.140672,-0.0614155,0.0589815,0.0624695,-0.148645,0.0442672,0.0918154,-0.195764,0.093424,0.0561153,-0.195553,0.131002,0.0221514,-0.00627613,-0.0760883,-0.235758,-0.123498,-0.0446966,-0.173036,-0.214956,0.079463,-0.140832,-0.248425,0.110656,-0.126632,-0.0879862,0.0574083,0.193494,-0.0653647,0.171158,0.199418,-0.0681443,0.220795,0.160436,-0.0746937,0.214529,0.142724,-0.0591526,0.166881,0.055552,-0.0500395,0.252084,0.0922122,-0.0808333,0.272762,0.0600997,-0.104707,0.252926,0.0245486,-0.0915102,0.123442,-0.122369,-0.0502538,0.249026,-0.0876247,-0.0805205,0.305723,-0.109621,-0.0975892,0.313078,-0.122651,-0.261203,0.276981,-0.092027,-0.191492,0.219286,0.199977,-0.122355,0.16439,0.372973,
-0.0622313,0.00456583,0.379362,-0.127849,0.0349098,0.288485,-0.152895,0.0996417,0.160367,-0.158913,0.111118,0.136758,-0.0944988,0.0964993,0.0551357,-0.177529,0.0701619,0.0882884,-0.211324,0.101844,0.0540078,-0.202078,0.133056,0.0184524,-0.00676523,-0.0600901,-0.194723,-0.131686,-0.0329981,-0.146566,-0.225493,0.0842882,-0.13587,-0.256647,0.114143,-0.129908,-0.103812,0.0614234,0.162354,-0.0730003,0.171642,0.182043,-0.0706483,0.218776,0.155477,-0.0774796,0.212568,0.137936,-0.07155,0.167714,0.0482524,-0.0562826,0.251593,0.085906,-0.0830771,0.271533,0.05512,-0.10689,0.251638,0.0198278,-0.10486,0.123789,-0.127605,-0.0562525,0.246701,-0.092808,-0.0820164,0.303201,-0.114409,-0.0986027,0.311015,-0.127624,-0.263197,0.280934,-0.0957985,-0.193646,0.221711,0.19594,-0.125358,0.164923,0.368666,
-0.0769176,0.00515021,0.386372,-0.136287,0.0360051,0.291412,-0.154522,0.100486,0.16012,-0.159228,0.111376,0.136919,-0.100267,0.103198,0.0535124,-0.182195,0.0746458,0.087562,-0.213305,0.103226,0.0540966,-0.202371,0.13333,0.0186065,-0.00673729,-0.0603397,-0.194883,-0.131599,-0.0330916,-0.146658,-0.225534,0.0843873,-0.135826,-0.257014,0.114437,-0.129729,-0.105252,0.0626026,0.158724,-0.0736462,0.172232,0.180346,-0.0707192,0.218859,0.155523,-0.0775601,0.212633,0.138007,-0.0724084,0.167892,0.0481797,-0.0566388,0.251642,0.0859115,-0.0830857,0.271536,0.0551941,-0.106901,0.251686,0.0198762,-0.108016,0.125594,-0.128014,-0.0579363,0.247857,-0.093023,-0.0822341,0.303503,-0.114403,-0.0984985,0.310935,-0.127621,-0.263161,0.281268,-0.095741,-0.193692,0.222095,0.196027,-0.125506,0.165272,0.368782,
-0.137588,-0.00738954,0.397035,-0.169967,0.0297527,0.291839,-0.160863,0.098117,0.153246,-0.162011,0.107809,0.131655,-0.107414,0.104486,0.0463552,-0.188504,0.074762,0.0813905,-0.217337,0.101257,0.0488691,-0.205078,0.130561,0.0134645,-0.0059269,-0.0261793,-0.162062,-0.137213,-0.0144819,-0.12625,-0.232397,0.0857713,-0.133566,-0.260186,0.11268,-0.134828,-0.109152,0.0586764,0.151278,-0.0758935,0.167518,0.174356,-0.072187,0.214023,0.150548,-0.0791402,0.208084,0.132855,-0.0772632,0.165333,0.0415905,-0.0594897,0.248343,0.0800622,-0.0845147,0.26774,0.0500571,-0.108205,0.24777,0.0148666,-0.116148,0.12548,-0.134817,-0.0623057,0.245825,-0.0987797,-0.0835591,0.300172,-0.119291,-0.0993226,0.307271,-0.1325,-0.264283,0.27949,-0.100428,-0.195059,0.218786,0.191084,-0.127277,0.160737,0.363592,
-0.162538,-0.0138487,0.398988,-0.182517,0.0270212,0.292143,-0.161779,0.0983114,0.152539,-0.162147,0.107777,0.131388,-0.108967,0.106171,0.0452909,-0.189657,0.075921,0.0807976,-0.21781,0.101685,0.0486707,-0.205258,0.130772,0.0132623,-0.00627937,-0.027104,-0.162534,-0.137492,-0.0147496,-0.126675,-0.232616,0.0861288,-0.133834,-0.260568,0.113199,-0.134992,-0.109727,0.0589342,0.149612,-0.0759533,0.167467,0.173384,-0.0719823,0.21376,0.150226,-0.0789644,0.207797,0.132598,-0.0775511,0.165354,0.0413372,-0.0594653,0.248306,0.0797868,-0.084341,0.267692,0.0498082,-0.108025,0.247682,0.0146763,-0.118337,0.126995,-0.135647,-0.0633365,0.246724,-0.0993077,-0.0835684,0.300462,-0.119497,-0.0991078,0.307293,-0.132644,-0.264121,0.279988,-0.100432,-0.194792,0.218799,0.190953,-0.127013,0.160381,0.363339,
-0.195443,-0.0217195,0.397348,-0.199166,0.023279,0.290343,-0.163253,0.0978006,0.151171,-0.162707,0.106988,0.130518,-0.109885,0.106102,0.0443234,-0.190517,0.0756749,0.0798103,-0.218289,0.101068,0.0477066,-0.20551,0.130006,0.0122845,-0.00574868,-0.0184316,-0.158182,-0.137759,-0.0105114,-0.124045,-0.232976,0.0858852,-0.133781,-0.260522,0.112464,-0.136085,-0.110464,0.0580356,0.148778,-0.0765119,0.166486,0.172672,-0.072381,0.212771,0.149547,-0.0793372,0.20685,0.131867,-0.0783103,0.164732,0.0402862,-0.0599466,0.247547,0.0788985,-0.0844776,0.266788,0.0490152,-0.108058,0.246733,0.0138607,-0.120626,0.128012,-0.13731,-0.0645309,0.247098,-0.100537,-0.0834906,0.29989,-0.120378,-0.0986959,0.306256,-0.133469,-0.263834,0.279277,-0.101615,-0.195275,0.2181,0.189956,-0.127995,0.159639,0.362522,
-0.195443,-0.0217195,0.397348,-0.199166,0.023279,0.290343,-0.163253,0.0978006,0.151171,-0.162707,0.106988,0.130518,-0.109885,0.106102,0.0443234,-0.190517,0.0756749,0.0798103,-0.218289,0.101068,0.0477066,-0.20551,0.130006,0.0122845,-0.00574868,-0.0184316,-0.158182,-0.137759,-0.0105114,-0.124045,-0.232976,0.0858852,-0.133781,-0.260522,0.112464,-0.136085,-0.110464,0.0580356,0.148778,-0.0765119,0.166486,0.172672,-0.072381,0.212771,0.149547,-0.0793372,0.20685,0.131867,-0.0783103,0.164732,0.0402862,-0.0599466,0.247547,0.0788985,-0.0844776,0.266788,0.0490152,-0.108058,0.246733,0.0138607,-0.120626,0.128012,-0.13731,-0.0645309,0.247098,-0.100537,-0.0834906,0.29989,-0.120378,-0.0986959,0.306256,-0.133469,-0.263834,0.279277,-0.101615,-0.195275,0.2181,0.189956,-0.127995,0.159639,0.362522,
-0.261831,-0.0759846,0.357925,-0.219776,-0.0181692,0.266411,-0.145106,0.070441,0.142162,-0.142951,0.0788049,0.122793,-0.0933854,0.0868908,0.0354963,-0.169355,0.0463859,0.0711998,-0.196961,0.0657549,0.0390824,-0.185805,0.094709,0.00340792,-0.000626024,0.0624857,-0.134013,-0.124369,0.0107559,-0.108149,-0.213591,0.0505367,-0.134379,-0.235652,0.0683843,-0.145512,-0.0862569,0.0368853,0.141409,-0.065047,0.14871,0.164452,-0.0655472,0.194525,0.14119,-0.0714349,0.18748,0.123581,-0.0642183,0.144261,0.0328497,-0.0559845,0.229293,0.0701124,-0.0818015,0.245024,0.0394548,-0.102209,0.221736,0.00432877,-0.10109,0.101085,-0.145249,-0.0582996,0.225876,-0.109508,-0.0814031,0.275165,-0.130434,-0.096766,0.27932,-0.14397,-0.258416,0.23436,-0.114417,-0.188998,0.186557,0.179445,-0.118896,0.139174,0.354263,
-0.261831,-0.0759846,0.357925,-0.219776,-0.0181692,0.266411,-0.145106,0.070441,0.142162,-0.142951,0.0788049,0.122793,-0.0933854,0.0868908,0.0354963,-0.169355,0.0463859,0.0711998,-0.196961,0.0657549,0.0390824,-0.185805,0.094709,0.00340792,-0.000626024,0.0624857,-0.134013,-0.124369,0.0107559,-0.108149,-0.213591,0.0505367,-0.134379,-0.235652,0.0683843,-0.145512,-0.0862569,0.0368853,0.141409,-0.065047,0.14871,0.164452,-0.0655472,0.194525,0.14119,-0.0714349,0.18748,0.123581,-0.0642183,0.144261,0.0328497,-0.0559845,0.229293,0.0701124,-0.0818015,0.245024,0.0394548,-0.102209,0.221736,0.00432877,-0.10109,0.101085,-0.145249,-0.0582996,0.225876,-0.109508,-0.0814031,0.275165,-0.130434,-0.096766,0.27932,-0.14397,-0.258416,0.23436,-0.114417,-0.188998,0.186557,0.179445,-0.118896,0.139174,0.354263,
-0.25284,-0.0959,0.354535,-0.209349,-0.0357466,0.265228,-0.135174,0.0563242,0.142692,-0.133119,0.0644945,0.123427,-0.083778,0.074252,0.0362336,-0.157428,0.0299291,0.0722584,-0.185866,0.0470788,0.0397137,-0.176186,0.0760381,0.00361726,0.00510956,0.060832,-0.131473,-0.113552,-0.00144838,-0.105314,-0.201859,0.0287709,-0.133054,-0.223686,0.0446007,-0.145075,-0.0741907,0.0262036,0.143021,-0.0595827,0.139419,0.164326,-0.0626013,0.18476,0.140306,-0.0679783,0.177105,0.122797,-0.0578914,0.133004,0.0327124,-0.054719,0.21892,0.0686967,-0.0811965,0.232637,0.0377194,-0.100042,0.207666,0.00288025,-0.0916327,0.0849107,-0.145101,-0.0558967,0.212313,-0.110863,-0.0814605,0.259881,-0.13252,-0.0971044,0.263129,-0.146294,-0.256081,0.209414,-0.116738,-0.185588,0.17029,0.17815,-0.113827,0.129766,0.354008,
-0.249943,-0.106292,0.349517,-0.204242,-0.0442896,0.262609,-0.128852,0.050146,0.142267,-0.126688,0.0582164,0.123125,-0.0775587,0.0691349,0.0359538,-0.149903,0.022662,0.0719152,-0.178348,0.0384519,0.0391338,-0.169164,0.0673479,0.00289494,0.00757768,0.0644143,-0.130473,-0.107023,-0.00503064,-0.104304,-0.193176,0.0185236,-0.133098,-0.214487,0.0331345,-0.145862,-0.0667726,0.0219916,0.143337,-0.05591,0.13577,0.163869,-0.0601591,0.180785,0.139502,-0.0651586,0.172837,0.121992,-0.0529824,0.128343,0.0323922,-0.0528482,0.214635,0.0676101,-0.0794978,0.227213,0.0363087,-0.0972414,0.201325,0.0015694,-0.0838218,0.0775751,-0.145219,-0.0523733,0.206325,-0.111825,-0.0792405,0.252892,-0.134112,-0.0948919,0.255563,-0.148064,-0.25231,0.197066,-0.119243,-0.182926,0.162755,0.176507,-0.111305,0.126057,0.35326,
-0.249362,-0.116501,0.344341,-0.200793,-0.0524873,0.260504,-0.123389,0.044279,0.14298,-0.120989,0.0522754,0.12408,-0.0726465,0.0640019,0.0368277,-0.143914,0.0158447,0.0727239,-0.172057,0.0304273,0.0397704,-0.162941,0.0591648,0.00351457,0.00888895,0.066301,-0.128901,-0.101806,-0.00907186,-0.102328,-0.185641,0.00882601,-0.13181,-0.206409,0.0223947,-0.145188,-0.0602051,0.0179015,0.145165,-0.0525682,0.132143,0.164548,-0.0578905,0.176781,0.139662,-0.0625508,0.168494,0.122255,-0.0484173,0.123255,0.0333143,-0.0508064,0.209831,0.0677458,-0.0776912,0.221538,0.0360836,-0.0946321,0.19501,0.00138091,-0.0775417,0.0708372,-0.144513,-0.0496394,0.200642,-0.112065,-0.0773268,0.246014,-0.134777,-0.0927937,0.247924,-0.148733,-0.248767,0.185482,-0.120323,-0.180347,0.155746,0.176148,-0.108887,0.122601,0.353665,
-0.249362,-0.116501,0.344341,-0.200793,-0.0524873,0.260504,-0.123389,0.044279,0.14298,-0.120989,0.0522754,0.12408,-0.0726465,0.0640019,0.0368277,-0.143914,0.0158447,0.0727239,-0.172057,0.0304273,0.0397704,-0.162941,0.0591648,0.00351457,0.00888895,0.066301,-0.128901,-0.101806,-0.00907186,-0.102328,-0.185641,0.00882601,-0.13181,-0.206409,0.0223947,-0.145188,-0.0602051,0.0179015,0.145165,-0.0525682,0.132143,0.164548,-0.0578905,0.176781,0.139662,-0.0625508,0.168494,0.122255,-0.0484173,0.123255,0.0333143,-0.0508064,0.209831,0.0677458,-0.0776912,0.221538,0.0360836,-0.0946321,0.19501,0.00138091,-0.0775417,0.0708372,-0.144513,-0.0496394,0.200642,-0.112065,-0.0773268,0.246014,-0.134777,-0.0927937,0.247924,-0.148733,-0.248767,0.185482,-0.120323,-0.180347,0.155746,0.176148,-0.108887,0.122601,0.353665,
-0.238602,-0.125448,0.346428,-0.192263,-0.0599963,0.262441,-0.118575,0.0389314,0.144274,-0.116666,0.0468725,0.125201,-0.0704712,0.0602817,0.0369234,-0.139612,0.00973882,0.0736874,-0.167872,0.0230399,0.0411813,-0.159602,0.0518763,0.00488812,0.00851695,0.0672619,-0.128909,-0.0982655,-0.0131172,-0.100984,-0.181647,0.00042261,-0.129892,-0.202777,0.0130854,-0.143386,-0.054543,0.0144583,0.146376,-0.0506137,0.128986,0.165166,-0.0576242,0.173403,0.139971,-0.0621401,0.16496,0.122546,-0.047075,0.119817,0.0336833,-0.0520995,0.206396,0.0678217,-0.0795684,0.217096,0.0362931,-0.0958651,0.189907,0.00178446,-0.075868,0.0658097,-0.143926,-0.0519091,0.196535,-0.112027,-0.0811077,0.240858,-0.134647,-0.096753,0.242244,-0.148541,-0.250378,0.174768,-0.118866,-0.179097,0.148523,0.17726,-0.105445,0.118491,0.354428,
